Date,IT10,DE10,DE2,DE5,DE30,UK10,CA10,CA5,CA2,US10,US2,US5,US30
1/4/2010,115.22,121.34,107.965,115.73,97.06,114.92,117.96,113.09,103.62,115.53125,108.2578125,114.546875,119.6875
1/5/2010,115.25,121.44,108.035,115.86,97,114.41,118.38,113.35,103.75,116.203125,108.4140625,114.9453125,121.78125
1/6/2010,115.11,121.23,108.035,115.77,96.68,114.04,118.05,113.23,103.76,115.96875,108.4453125,114.90625,120.15625
1/7/2010,115.38,121.44,108.1,115.92,96.94,114.09,117.88,113.25,103.75,115.84375,108.390625,114.796875,121.75
1/8/2010,115.55,121.4,108.15,115.95,97,114.01,118.28,113.46,103.88,116.03125,108.5234375,115.0078125,122.71875
1/11/2010,115.74,121.71,108.205,116.09,97.08,114.72,118.14,113.52,103.91,116.03125,108.578125,115.03125,122.28125
1/12/2010,115.78,122.14,108.245,116.29,97.6,115.2,118.67,113.72,103.95,116.75,108.6328125,115.3984375,123.375
1/13/2010,115.49,122.2,108.305,116.42,97.4,115.01,118.4,113.47,103.85,116.390625,108.5546875,115.171875,124.15625
1/14/2010,115.41,122.24,108.36,116.53,97.52,114.77,118.7,113.55,103.87,116.75,108.640625,115.4296875,124.125
1/15/2010,115.6,122.57,108.44,116.72,98.18,115.25,119.24,113.8,103.93,117.28125,108.7578125,115.734375,123.3125
1/18/2010,115.82,122.72,108.43,116.73,98.4,115.2,119.43,113.82,103.92,117.078125,108.703125,115.5703125,123.125
1/19/2010,115.8,122.48,108.355,116.58,97.92,114.43,119.28,113.88,103.97,117.40625,108.7421875,115.7578125,123.4375
1/20/2010,115.72,123.04,108.47,116.97,98.52,114.61,119.86,114.21,104.06,117.8125,108.828125,116.046875,123.1875
1/21/2010,115.63,123.15,108.505,117.08,98.58,115.37,120.21,114.36,104.09,117.90625,108.8984375,116.1875,124.375
1/22/2010,115.72,123.15,108.54,117.11,98.82,115.48,120.39,114.55,104.11,117.734375,108.8984375,116.125,123.34375
1/25/2010,116.03,123.15,108.54,117.12,98.76,115.63,120.34,114.5,104.1,117.828125,108.8828125,116.1640625,123.6875
1/26/2010,116.26,123.28,108.54,117.18,99.14,115.91,120.42,114.72,104.14,117.65625,108.8203125,116.0390625,122.15625
1/27/2010,115.72,123.38,108.515,117.18,99.54,115.95,120.68,114.7,104.14,117.703125,108.8828125,116.171875,123.875
1/28/2010,115.17,123.3,108.54,117.22,99.68,115.31,120.77,114.69,104.1,118.15625,108.9765625,116.4609375,125
1/29/2010,115.45,123.38,108.535,117.26,100.02,115.66,120.81,114.71,104.11,117.859375,108.9296875,116.3203125,124.4375
2/1/2010,116.02,123.51,108.54,117.3,100.02,115.83,120.38,114.64,104.11,118.015625,108.9453125,116.3984375,123.5
2/2/2010,115.99,123.47,108.535,117.27,100.08,115.7,120.52,114.73,104.21,117.578125,108.890625,116.1953125,122.15625
2/3/2010,115.79,123.21,108.53,117.2,99.52,115.7,120.19,114.4,104.13,118.25,109.0234375,116.6640625,121.3125
2/4/2010,115.96,123.7,108.65,117.53,100,115.85,120.72,114.66,104.18,118.859375,109.1484375,117.078125,121.75
2/5/2010,115.94,124.2,108.84,117.96,101.1,116.02,120.84,114.75,104.23,118.484375,109.09375,116.8671875,122.125
2/8/2010,115.72,123.91,108.815,117.86,101.16,115.46,120.83,114.76,104.22,118.234375,109.0234375,116.6875,120.625
2/9/2010,116.13,123.98,108.795,117.88,100.8,115.41,120.55,114.61,104.19,117.90625,108.9140625,116.421875,119.90625
2/10/2010,116.47,123.47,108.73,117.59,100.32,115.72,120.18,114.31,104.09,117.765625,108.9296875,116.40625,120.96875
2/11/2010,116.3,123.15,108.73,117.42,99.86,114.8,119.89,114.2,104.04,118.078125,109.0234375,116.609375,120.46875
2/12/2010,116.15,123.55,108.875,117.74,100.2,114.63,119.92,114.32,104.1,118.3125,109.0859375,116.7890625,122.40625
2/15/2010,116.05,123.37,108.885,117.7,99.78,114.41,120.04,114.43,104.16,117.671875,108.9765625,116.3515625,122.46875
2/16/2010,116.11,123.38,108.885,117.69,99.6,114.69,119.75,114.25,104.12,117.203125,108.9453125,116.109375,123.5
2/17/2010,116.3,123.51,108.9,117.75,99.74,114.75,119.6,114.15,104.09,117.1875,108.84375,115.9765625,124.59375
2/18/2010,116.07,123,108.875,117.52,99.2,114.2,119.51,114.04,104.04,117.1875,108.9296875,116.046875,124.0625
2/19/2010,115.9,122.66,108.85,117.38,99,113.62,119.49,114.09,104.07,118.046875,109.0390625,116.5078125,123.8125
2/22/2010,115.91,122.82,108.885,117.46,99.18,113.97,120.15,114.37,104.14,118.078125,109.0703125,116.4765625,123.5
2/23/2010,116.49,123.67,108.99,117.98,100.62,114.46,120.01,114.25,104.13,118.5625,109.1640625,116.8203125,124.0625
2/24/2010,116.59,124.01,109.035,118.1,101.02,115.33,120.46,114.5,104.2,118.90625,109.2109375,117.046875,122.46875
2/25/2010,116.33,124.3,109.135,118.31,101.24,115.73,120.67,114.61,104.23,118.875,109.21875,117.03125,121.78125
2/26/2010,116.95,124.45,109.125,118.31,101.62,115.86,120.43,114.43,104.14,118.890625,109.2421875,117.09375,121.71875
3/1/2010,117.13,124.33,109.16,118.32,101.12,115.48,120.57,114.41,104.12,118.90625,109.21875,117.109375,121.625
3/2/2010,117.13,124.2,109.14,118.26,101.08,115.99,120.33,114.06,103.97,118.96875,109.125,117.03125,122.1875
3/3/2010,117.19,124.08,109.125,118.2,100.84,115.91,120.25,114.1,103.97,118.5,109.0625,116.734375,122.78125
3/4/2010,117.37,124.29,109.14,118.29,100.78,116.17,119.95,113.93,103.94,118.375,109.0859375,116.703125,122.6875
3/5/2010,117.4,124.01,109.135,118.14,100.56,115.71,119.62,113.81,103.93,118.515625,109.1171875,116.78125,123.5625
3/8/2010,117.37,124,109.14,118.19,100.5,115.4,119.51,113.84,103.96,118.34375,109.0625,116.5703125,123.96875
3/9/2010,115.67,122.83,108.61,116.81,99.68,115.92,119.38,113.75,103.96,118.25,108.9765625,116.4140625,123.71875
3/10/2010,115.72,122.61,108.555,116.7,99.38,115.65,119.57,113.86,103.94,118.25,108.953125,116.3828125,123.90625
3/11/2010,115.45,122.4,108.505,116.55,99.06,115,119.18,113.56,103.89,118.3125,109.0078125,116.4609375,123.875
3/12/2010,115.52,122.56,108.485,116.54,99.54,115.4,119.64,113.73,103.93,118.765625,109.078125,116.71875,122.03125
3/15/2010,115.61,122.71,108.53,116.63,99.64,115.71,120.13,113.91,103.97,118.765625,109.0390625,116.609375,119.65625
3/16/2010,115.77,122.86,108.57,116.72,99.86,116.02,119.8,113.74,103.91,118.5,108.953125,116.390625,118.5625
3/17/2010,116,123.16,108.655,116.94,100.1,116.19,120,113.84,103.94,118.359375,108.875,116.21875,119.15625
3/18/2010,115.64,123.08,108.615,116.89,99.94,116.36,119.8,113.59,103.86,118.640625,108.9375,116.421875,119
3/19/2010,115.63,123.19,108.59,116.88,100.12,116.56,120,113.76,103.9,117.28125,108.953125,116.3984375,119.09375
3/22/2010,115.9,123.58,108.67,117.09,100.8,116.89,118.39,112.28,106.32,116.09375,108.7890625,115.6875,119.96875
3/23/2010,116.13,123.67,108.695,117.13,101.04,116.89,117.72,111.97,106.19,115.546875,108.7890625,115.515625,119.78125
3/24/2010,116.05,123.53,108.7,117.04,100.98,116.34,117.51,111.89,106.17,115.953125,108.875,115.796875,118.25
3/25/2010,115.98,122.87,108.65,116.74,100.4,115.7,117.59,111.98,106.21,115.9375,108.8984375,115.8046875,117.59375
3/26/2010,116.24,122.74,108.635,116.66,100.14,115.51,117.51,111.91,106.18,115.9375,108.8671875,115.765625,117.53125
3/29/2010,116.38,122.97,108.69,116.84,100.62,115.78,117.37,111.73,106.12,116.25,108.9296875,115.984375,119.46875
3/30/2010,116.56,123.18,108.72,116.96,101,114.33,117.49,111.83,106.14,116.03125,108.4296875,114.7265625,119.15625
3/31/2010,116.75,123.35,108.725,117.08,101.38,114.75,117.7,111.89,106.16,115.34375,108.2890625,114.265625,119.46875
4/1/2010,117.02,123.44,108.76,117.15,101.92,114.99,116.56,111.36,105.97,115,108.1484375,113.9453125,120.40625
4/6/2010,116.4,122.88,108.69,116.82,101.22,114.27,116.39,111.27,105.94,115.21875,108.21875,114.109375,120.96875
4/7/2010,116.56,123.11,108.76,117.02,101.32,113.94,117.13,111.53,106.07,116.015625,108.3828125,114.6015625,119.96875
4/8/2010,116.73,123.47,108.855,117.24,101.82,114.25,116.66,111.32,105.99,115.8125,108.3984375,114.515625,119.84375
4/9/2010,116.61,122.84,108.725,116.87,100.72,113.85,116.88,111.36,103.3,115.90625,108.4140625,114.5,120.96875
4/12/2010,116.76,122.67,108.67,116.73,100.42,113.8,116.79,111.32,103.28,116.25,108.4609375,114.7421875,120.375
4/13/2010,116.8,122.98,108.725,116.88,100.84,114.07,116.64,111.16,103.19,116.578125,108.453125,114.8671875,120.9375
4/14/2010,116.72,123.14,108.775,117.01,100.82,114.05,116.51,111.04,103.14,116.28125,108.4453125,114.734375,122.15625
4/15/2010,116.83,123.19,108.81,117.08,100.94,113.89,116.49,110.98,103.11,116.390625,108.5,114.9140625,121.71875
4/16/2010,117.01,123.65,108.92,117.42,101.34,114.41,116.73,111.13,103.23,117.078125,108.6796875,115.390625,121.125
4/19/2010,117.01,123.74,108.94,117.45,101.72,114.31,117.02,111.33,103.34,116.796875,108.6171875,115.1484375,121
4/20/2010,116.82,123.5,108.895,117.33,101.46,114.1,116.5,110.79,103,116.765625,108.5546875,115.0703125,123.21875
4/21/2010,116.58,123.76,108.94,117.48,101.64,114.13,116.5,110.63,102.92,117.1875,108.5859375,115.2734375,121.75
4/22/2010,116.27,124.01,108.97,117.59,102.42,114.55,116.66,110.92,103.01,116.828125,108.53125,115.0703125,122.65625
4/23/2010,116.14,123.97,108.9,117.5,102.38,114.04,116.69,111.1,103.1,116.453125,108.4375,114.8359375,124.03125
4/26/2010,116.11,124.06,108.945,117.58,102.66,114.4,116.78,111.15,103.11,116.578125,108.4609375,114.9375,123.6875
4/27/2010,115.7,124.64,109.08,117.93,104.1,114.81,117.54,111.44,103.24,117.65625,108.65625,115.5859375,125.75
4/28/2010,114.89,124.6,109.11,117.97,104.16,115.1,116.92,111.12,103.12,117,108.59375,115.2109375,126.59375
4/29/2010,115.23,124.43,109.12,117.93,103.8,115.03,117.18,111.2,103.15,117.4375,108.6953125,115.53125,131.4375
4/30/2010,115.82,124.85,109.19,118.16,104.16,115.94,117.76,111.59,103.28,117.90625,108.7890625,115.859375,128.75
5/3/2010,115.98,124.5,109.11,117.94,103.72,115.94,117.82,111.65,103.34,117.484375,108.703125,115.5703125,126.46875
5/4/2010,115.73,125.51,109.3,118.53,105.52,116.71,118.75,112.28,103.65,118.140625,108.8203125,115.953125,126.25
5/5/2010,115.59,126.35,109.515,119.08,106.96,117.07,118.98,112.33,103.69,118.671875,108.9765625,116.34375,125.28125
5/6/2010,113.52,127.01,109.68,119.85,107.36,117.28,119.94,112.8,103.88,119.921875,109.1953125,116.8984375,125.5
5/7/2010,113.1,126.97,109.635,119.76,107.42,116.91,119.3,112.49,103.82,119.6875,109.1015625,116.8984375,128.53125
5/10/2010,116.02,125.49,109.525,119.11,104.32,116.18,118.59,112.1,103.62,118.9375,109.0390625,116.59375,127.96875
5/11/2010,116.2,125.63,109.575,119.19,103.88,116.58,118.52,111.95,103.52,119.015625,109.0390625,116.625,129.8125
5/12/2010,116.35,125.67,109.61,119.27,104.04,117.17,118.58,111.81,103.43,118.796875,109.015625,116.5390625,130.15625
5/13/2010,116.83,125.86,109.7,119.44,104.32,117.06,118.98,112.09,103.52,118.859375,109.0390625,116.5703125,132.125
5/14/2010,116.47,126.53,109.775,119.75,105.8,117.83,119.89,112.65,103.81,119.765625,109.171875,117.203125,133.4375
5/17/2010,116.45,126.6,109.76,119.7,105.9,117.93,119.41,112.6,103.81,119.578125,109.140625,117.0625,132.4375
5/18/2010,116.52,126.86,109.745,119.84,106.14,117.94,120.08,112.8,103.89,120.203125,109.25,117.4609375,133.8125
5/19/2010,116.64,127.47,109.845,120.12,106.86,118.79,120.39,112.99,104.01,120.25,109.2109375,117.3359375,132.375
5/20/2010,116.25,128.31,109.91,120.6,108.54,119.76,120.6,113.24,104.14,120.953125,109.296875,117.734375,129.71875
5/21/2010,116.6,128.54,109.86,120.53,109.58,119.94,120.56,113.25,104.09,121.3125,109.28125,117.84375,130.25
5/24/2010,116.73,128.61,109.855,120.58,109.44,119.94,121.55,113.73,104.34,121.171875,109.296875,117.71875,130.53125
5/25/2010,116.42,129.38,109.935,121.07,111,120.76,121.46,113.46,104.23,121.671875,109.328125,117.8671875,130.03125
5/26/2010,115.88,128.72,109.9,120.74,109.84,120.03,120.68,112.94,103.96,121.15625,109.25,117.4921875,129.0625
5/27/2010,115.44,128.33,109.865,120.43,109.08,119.49,121,113.1,104.03,120.3125,109.1640625,117.0546875,132.625
5/28/2010,115.3,128.5,109.91,120.49,109.6,119.79,120.71,112.78,103.87,120.671875,109.3515625,117.4375,132.53125
5/31/2010,115.2,128.8,109.915,120.57,110.16,119.79,120.98,112.79,103.85,120.671875,109.3125,117.4453125,133.125
6/1/2010,115.01,128.66,109.995,120.61,110.3,119.87,120.39,113.01,104.02,120.375,109.2578125,117.2421875,132.71875
6/2/2010,114.34,128.8,110,120.6,110.58,120.22,120.3,113,104.03,120.1875,109.21875,117.140625,130.25
6/3/2010,114.04,128.5,110.01,120.61,109.7,119.84,121.3,113.59,104.33,121.546875,109.390625,117.9765625,132.5
6/4/2010,114.2,129.39,110.075,121.16,110.7,120.56,120.91,113.38,104.26,121.65625,109.328125,118.015625,131.15625
6/7/2010,113.32,129.74,110.14,121.32,111.08,120.81,121.17,113.44,104.26,121.8125,109.3359375,118.0703125,130.5625
6/8/2010,113.16,130.16,110.11,121.62,111.66,121.07,120.59,113.14,104.09,121.640625,109.3515625,118.015625,131.21875
6/9/2010,112.88,129.2,109.645,120.79,112,120.5,119.82,112.77,103.91,120.625,109.2578125,117.4609375,132.90625
6/10/2010,114.03,128.68,109.59,120.5,110.98,120.15,120.18,112.9,104.01,121.390625,109.390625,117.9296875,132.375
6/11/2010,113.97,129.25,109.7,120.81,111.82,121.09,119.76,112.73,103.95,120.953125,109.359375,117.765625,132.1875
6/14/2010,113.29,128.53,109.63,120.52,110.36,120.19,119.95,112.78,103.93,120.71875,109.328125,117.6484375,131.90625
6/15/2010,113.5,128.3,109.625,120.45,109.8,120.21,120.48,112.92,104,120.890625,109.375,117.75,132.75
6/16/2010,113.48,128.33,109.66,120.52,109.8,120.44,121.3,113.38,104.15,121.546875,109.4453125,118.0859375,132.1875
6/17/2010,114,128.36,109.605,120.49,109.72,120.9,120.9,113.22,104.09,121.265625,109.40625,117.9296875,132.59375
6/18/2010,114.55,127.67,109.47,120.02,109.18,120.41,120.76,113.23,104.13,121.15625,109.4140625,117.890625,133.78125
6/21/2010,114.89,127.4,109.405,119.77,108.56,120.71,122.04,112.17,103.37,120.90625,109.4765625,118.2109375,135
6/22/2010,114.56,128.1,109.54,120.14,109.82,121.19,122.13,112.36,103.52,121.359375,109.5703125,118.4453125,135.8125
6/23/2010,114.35,128.62,109.525,120.39,110.36,121.39,122.31,112.54,103.59,121.328125,109.53125,118.4921875,136.84375
6/24/2010,114.3,129.14,109.635,120.77,110.98,121.86,122.55,112.68,103.22,121.484375,109.6015625,118.6015625,135.3125
6/25/2010,114.05,128.98,109.56,120.63,110.6,121.93,122.96,112.86,103.31,122.140625,109.609375,118.953125,136.40625
6/28/2010,113.86,129.2,109.565,120.79,111.44,121.89,123.63,113.23,103.47,122.53125,109.671875,119.1484375,135.125
6/29/2010,113.88,129.43,109.61,120.93,111.9,120.68,123.83,113.34,103.45,122.546875,109.671875,118.9765625,134.125
6/30/2010,114.13,129.39,109.53,120.91,112.1,121.05,123.67,113.24,103.39,122.609375,109.3984375,118.34375,133.28125
7/1/2010,114.17,129.56,109.38,120.83,112.64,121.43,123.9,113.34,103.44,122.3125,109.4140625,118.3359375,133.3125
7/2/2010,114.73,129.31,109.395,120.75,112.14,120.99,123.97,113.29,103.95,122.734375,109.421875,118.6015625,132.0625
7/5/2010,114.97,129.7,109.465,120.93,112.78,121.39,123.43,113.03,103.4,122.4375,109.40625,118.5546875,133.53125
7/6/2010,114.5,129.3,109.43,120.68,112.06,121.09,122.94,112.82,103.32,122.15625,109.421875,118.453125,134.90625
7/7/2010,114.33,129.22,109.385,120.62,112.02,121,122.63,112.51,103.2,121.921875,109.3828125,118.3046875,135.46875
7/8/2010,114.51,128.93,109.295,120.43,111.78,120.88,122.98,112.68,103.3,122.109375,109.390625,118.359375,134.71875
7/9/2010,114.83,128.89,109.215,120.31,112.08,121.29,122.27,112.52,103.23,121.65625,109.328125,118.0546875,135.28125
7/12/2010,114.77,129.34,109.365,120.63,112.48,121.26,122.47,112.6,103.24,122.234375,109.4609375,118.4609375,136.59375
7/13/2010,114.58,128.88,109.32,120.42,111.74,120.93,122.65,112.83,103.3,122.78125,109.453125,118.8359375,135.40625
7/14/2010,114.12,128.72,109.23,120.19,111.48,120.72,123.33,113.17,103.42,123.203125,109.46875,119.078125,134
7/15/2010,114.19,128.8,109.215,120.18,111.6,120.91,123.31,113.34,103.52,123.03125,109.46875,119.015625,133.90625
7/16/2010,114.72,129.16,109.22,120.24,111.7,121.31,123.1,113.3,103.43,123.234375,109.5078125,119.1875,132.5625
7/19/2010,114.84,128.73,109.135,119.93,111.18,121.19,123.41,113.38,103.48,123.5,109.546875,119.3359375,132.96875
7/20/2010,115.29,128.9,109.23,120.08,111.46,121.2,122.93,113.37,103.53,123.171875,109.5234375,119.234375,132.9375
7/21/2010,115.4,128.91,109.33,120.22,111.48,121.26,122.56,113.23,103.44,122.671875,109.484375,118.9765625,135.25
7/22/2010,115.42,128.69,109.39,120.23,111.08,121.16,122.78,113.3,103.44,122.734375,109.4375,119,133.375
7/23/2010,115.42,128.33,109.3,119.96,110.72,120.42,122.38,113.16,103.39,122.328125,109.328125,118.7109375,133.84375
7/26/2010,115.7,127.73,109.13,119.53,109.62,120.24,122.75,113.28,103.44,122.859375,109.4453125,119.1328125,133.375
7/27/2010,116.05,127.69,109.05,119.45,109.68,119.73,123.11,113.53,103.51,123.09375,109.46875,119.375,133.5
7/28/2010,115.89,127.81,109.085,119.57,109.24,119.96,123.95,113.9,103.64,123.8125,109.5625,119.828125,134.875
7/29/2010,116.24,128.06,109.11,119.72,109.46,120.59,124.08,114.19,103.71,123.421875,109.5390625,119.6171875,134.71875
7/30/2010,116.39,128.55,109.21,120.03,110.5,121.51,123.32,113.68,103.49,123.984375,109.59375,120.0703125,134.25
8/2/2010,116.63,128.34,109.24,119.96,110.26,121.3,123.89,113.74,103.51,123.625,109.5390625,119.7890625,136.6875
8/3/2010,117.07,129.06,109.33,120.4,111.3,121.98,124.21,114.05,103.61,123.890625,109.6015625,119.9921875,136.625
8/4/2010,117.29,129.2,109.33,120.51,112.04,121.89,124.33,114.07,103.6,124.578125,109.6484375,120.3046875,137.90625
8/5/2010,117.64,129.63,109.305,120.64,112.98,122.45,124.53,114.17,103.62,124.515625,109.6015625,120.171875,141.46875
8/6/2010,118.03,130.1,109.305,120.81,113.62,122.61,125.49,114.65,103.77,124.984375,109.6015625,120.328125,140.46875
8/9/2010,118.03,130.03,109.36,120.84,113.2,122.46,125.04,114.47,103.75,125.609375,109.625,120.5625,141.28125
8/10/2010,117.44,129.95,109.395,120.93,112.64,122.33,125.19,114.44,103.71,125.34375,109.5546875,120.359375,143.0625
8/11/2010,117.9,131.14,109.57,121.61,114.38,123.48,125.88,114.66,103.76,125.578125,109.5859375,120.421875,143.125
8/12/2010,117.63,131.22,109.64,121.63,114.44,123.73,125.43,114.47,103.68,126.203125,109.65625,120.8046875,143
8/13/2010,117.35,131.48,109.655,121.67,114.74,123.67,125.69,114.45,103.68,125.671875,109.6328125,120.5546875,145.3125
8/16/2010,117.51,132.05,109.645,121.8,116.74,124.41,125.93,114.64,103.73,125.609375,109.6640625,120.5,144.96875
8/17/2010,117.79,131.69,109.59,121.62,116.9,124.22,125.92,114.91,103.84,125.953125,109.6953125,120.734375,145.96875
8/18/2010,118.52,132.16,109.645,121.88,117.72,124.58,126.31,115.15,103.92,125.53125,109.6875,120.4296875,142.0625
8/19/2010,118.33,132.45,109.63,121.93,117.9,124.73,126.98,114.33,103.98,125.65625,109.6953125,120.578125,144.3125
8/20/2010,118.32,132.89,109.755,122.1,119.46,125.09,126.85,115.34,103.94,126.40625,109.703125,120.9921875,146
8/23/2010,118.4,132.76,109.75,122.07,119.26,125.15,127.21,115.42,103.92,125.921875,109.6484375,120.7109375,142.9375
8/24/2010,118.73,133.9,109.8,122.46,121.7,126.05,126.44,115.06,103.81,126.21875,109.640625,120.84375,141.4375
8/25/2010,118.71,134.19,109.8,122.47,123.46,126.39,127.29,115.36,103.89,125.1875,109.5546875,120.2890625,140.25
8/26/2010,118.59,133.94,109.75,122.4,124.38,126,127.59,115.61,106.84,126.09375,109.703125,120.796875,142.75
8/27/2010,118.61,133.66,109.71,122.16,123.94,125.95,126.65,115.31,106.87,126.5,109.71875,121.0703125,141.625
8/30/2010,118.45,134.19,109.79,122.52,124.32,125.95,126.6,115.3,106.78,125.734375,109.6796875,120.7265625,138.90625
8/31/2010,118.77,134.43,109.805,122.61,124.74,126.62,125.88,114.94,106.85,125.5,109.6796875,120.6953125,138.21875
9/1/2010,118.79,133.23,109.765,122.24,121.84,125.65,126.96,115.33,106.915,125,109.6640625,120.4375,138.9375
9/2/2010,118.77,132.72,109.76,122.12,119.98,125.37,125.96,114.92,106.89,125.828125,109.7109375,120.8359375,140.28125
9/3/2010,118.69,132,109.72,121.91,118.22,124.93,125.35,114.72,106.97,125.421875,109.6484375,120.5703125,138.34375
9/6/2010,118.61,132.16,109.715,122.11,118.36,125.21,125.51,114.74,106.935,124.65625,109.546875,120.046875,137.375
9/7/2010,118.9,133.2,109.81,122.66,120.44,125.92,125.66,114.88,106.965,124.421875,109.5546875,120.0078125,137.65625
9/8/2010,118.86,133.44,109.755,122.68,121.34,125.15,125.86,114.91,106.96,124.9375,109.6484375,120.390625,138.5625
9/9/2010,117.27,130.78,109.34,120.59,118.66,124.52,125.54,114.7,106.97,125.453125,109.6953125,120.7578125,139.25
9/10/2010,116.82,130.05,109.255,120.22,117,123.85,125.4,114.63,107.005,125.21875,109.734375,120.703125,139.84375
9/13/2010,116.36,129.92,109.235,120.2,115.98,123.95,125.83,114.76,107.04,125,109.7421875,120.59375,140.125
9/14/2010,116.64,130.51,109.29,120.44,117.26,124.58,125.79,114.75,107,125.234375,109.765625,120.734375,138.6875
9/15/2010,116.44,130.11,109.23,120.21,116.1,124.34,125.56,114.78,106.93,125.515625,109.78125,120.8359375,140.84375
9/16/2010,116.04,129.38,109.11,119.87,114.38,123.7,125.33,115.12,106.9,125.75,109.84375,121.390625,142.0625
9/17/2010,115.88,129.77,109.17,120.08,115.48,123.85,125.66,113.99,106.9,125.5625,109.8359375,121.3515625,141.125
9/20/2010,115.47,129.39,109.105,119.86,115.08,123.58,125.25,113.79,106.95,125.578125,109.84375,121.328125,141.28125
9/21/2010,115.75,129.65,109.125,119.97,115.96,123.94,125.92,114.03,107.07,125.21875,109.8203125,121.21875,140.5
9/22/2010,116.34,130.75,109.235,120.51,117.5,125.39,126.54,114.21,107.03,125.953125,109.84375,121.546875,140.8125
9/23/2010,116.56,131.39,109.355,120.88,118.6,125.6,126.43,114.23,107,126.4375,109.8828125,121.8203125,140.375
9/24/2010,116.18,130.85,109.28,120.61,117.26,124.77,126.48,114.3,107.01,126.15625,109.8828125,121.65625,141.90625
9/27/2010,116.48,131.51,109.295,120.89,118.6,125.49,126.02,114.2,107.01,126.046875,109.9140625,121.5,140.8125
9/28/2010,116.23,131.79,109.29,120.94,119.44,125.38,126.61,114.4,106.96,126.078125,109.7578125,120.90625,140.15625
9/29/2010,116.29,131.81,109.18,120.79,119.64,124.71,126.41,114.4,106.935,126.46875,109.7734375,121.09375,140.09375
9/30/2010,116.68,131.43,109.085,120.61,119.46,124.32,126.71,114.42,106.95,126.640625,109.7734375,121.1875,139.03125
10/1/2010,116.86,131.31,109.05,120.51,119.24,124.16,126.7,114.49,106.98,127.09375,109.828125,121.359375,138.40625
10/4/2010,117.25,131.71,109.11,120.76,120.08,124.57,127.32,114.75,106.98,127.140625,109.8828125,121.484375,136.84375
10/5/2010,117.44,131.45,109.165,120.72,119.32,124.26,127.27,114.68,106.965,127.3125,109.9140625,121.65625,134.8125
10/6/2010,117.9,132.02,109.23,121.04,120.22,124.97,127.22,114.46,106.95,127.4375,109.9296875,121.703125,136.34375
10/7/2010,117.71,131.64,109.155,120.89,119.16,124.68,126.93,114.33,107,127.078125,109.875,121.484375,136.875
10/8/2010,118.12,131.85,109.205,121.1,119.28,125.37,126.51,114.33,106.92,127.21875,109.90625,121.6171875,137.0625
10/11/2010,118.28,131.63,109.195,121,118.94,125.19,126.84,114.49,106.825,126.671875,109.859375,121.328125,135.9375
10/12/2010,118.32,132.01,109.255,121.24,119.62,125.56,127.34,114.85,106.71,126.234375,109.8984375,121.328125,136.0625
10/13/2010,118.06,131.57,109.225,121.11,118.58,125.21,127.03,114.7,106.75,126.890625,109.8984375,121.6484375,136.71875
10/14/2010,118.39,131.44,109.2,121.04,118.32,125.21,127.04,114.62,106.76,127.03125,109.90625,121.7578125,134.8125
10/15/2010,118.15,130.72,109.17,120.84,116.84,124.64,126.85,114.61,106.7,127.046875,109.9296875,121.78125,133.75
10/18/2010,118.25,130.56,109.035,120.57,116.94,124.44,127.12,114.67,106.82,126.640625,109.921875,121.65625,133.59375
10/19/2010,117.88,130.23,108.995,120.39,116.48,124.07,126.12,114.35,106.8,126.421875,109.921875,121.5859375,134.84375
10/20/2010,117.73,129.95,108.88,120.1,116.66,124.19,125.63,114.21,106.73,126.421875,109.921875,121.4375,134.5
10/21/2010,117.3,129.62,108.82,119.86,116.24,124.68,125.65,114.26,106.7,125.71875,109.84375,121.0703125,136.34375
10/22/2010,117.4,129.65,108.805,119.79,116.8,124.53,126.41,114.42,106.76,125.21875,109.828125,120.8359375,133.71875
10/25/2010,117.85,129.84,108.885,119.94,117.16,124.81,126.21,114.43,106.7,125.859375,109.9296875,121.3046875,134.59375
10/26/2010,117.58,129.36,108.79,119.64,116.7,123.5,125.66,114.28,106.61,126.28125,109.9921875,121.578125,132.9375
10/27/2010,116.59,128.8,108.775,119.48,115.2,122.6,125.56,114.26,106.61,126.3125,109.984375,121.6640625,132.625
10/28/2010,116.64,128.79,108.745,119.44,115.58,122.66,126.45,114.26,106.7,126.53125,109.9765625,121.7109375,130.28125
10/29/2010,116.58,129.23,108.825,119.64,116.12,123.36,126.05,114.67,106.7,126.578125,110,121.8671875,130.5625
11/1/2010,116.66,129.68,108.855,119.84,117.42,123.67,125.65,114.49,106.75,127.75,110,122.25,130.21875
11/2/2010,116.43,129.78,108.82,119.81,118.16,123.8,124.84,114.17,106.71,127.421875,109.9375,121.9375,129.90625
11/3/2010,116.53,130.24,108.885,120.14,119.2,124.11,124.85,114.09,106.69,127.359375,109.875,121.7734375,127.78125
11/4/2010,116.44,130.43,108.96,120.46,117.88,124.54,124.6,113.97,106.75,126.53125,109.8046875,121.15625,130.09375
11/5/2010,116.4,130.25,108.98,120.49,117.7,124.38,123.48,113.63,106.93,126.96875,109.8203125,121.4375,129.625
11/8/2010,115.75,130.51,108.96,120.53,117.78,124.15,124,113.85,106.76,126.484375,109.640625,121.0234375,129.59375
11/9/2010,115.69,130.36,108.96,120.51,117.62,123.86,123.77,113.85,106.69,125.9375,109.671875,120.7578125,130.25
